USD,AFN,ALL,DZD,ADF,ADP,AOA,AON,ARS,AMD,AWG,AUD,ATS,AZM,AZN,BSD,BHD,BDT,BBD,BYR,BEF,BZD,BMD,BTN,BOB,BAM,BWP,BRL,GBP,BND,BGN,BIF,XOF,XAF,XPF,KHR,CAD,CVE,KYD,CLP,CNY,COP,KMF,CDF,CRC,HRK,CUC,CUP,CYP,CZK,DKK,DJF,DOP,NLG,XEU,XCD,ECS,EGP,SVC,EEK,ETB,EUR,FKP,FJD,FIM,FRF,GMD,GEL,DEM,GHC,GHS,GIP,XAU,GRD,GTQ,GNF,GYD,HTG,HNL,HKD,HUF,ISK,INR,IDR,IRR,IQD,IEP,ILS,ITL,JMD,JPY,JOD,KZT,KES,KWD,KGS,LAK,LVL,LBP,LSL,LRD,LYD,LTL,LUF,MOP,MKD,MGA,MGF,MWK,MYR,MVR,MTL,MRO,MUR,MXN,MDL,MNT,MAD,MZM,MZN,MMK,ANG,NAD,NPR,NZD,NIO,NGN,KPW,NOK,OMR,PKR,XPD,PAB,PGK,PYG,PEN,PHP,XPT,PLN,PTE,QAR,ROL,RON,RUB,RWF,WST,STD,SAR,RSD,SCR,SLL,XAG,SGD,SKK,SIT,SBD,SOS,ZAR,KRW,ESP,LKR,SHP,SDD,SDP,SDG,SRD,SRG,SZL,SEK,CHF,SYP,TWD,TZS,THB,TOP,TTD,TND,TRL,TRY,TMM,UGX,UAH,UYU,AED,VUV,VEB,VND,YER,YUN,ZMK,ZWD
1,76.940171,102.229844,129.446888,5.406635,137.14136,655.014555,655.014555,81.509364,495.221642,1.8,1.346465,11.341737,8500,1.7,1,0.37707,84.654197,2,25855.771578,33.249604,2.01234,1,73.801166,6.887795,1.612066,11.03205,5.18574,0.744738,1.335852,1.612066,1940.904803,540.663487,540.663487,98.357504,4044.726954,1.290196,90.884402,0.833333,753.621875,6.551619,3501.059315,405.497615,1970.723495,602.011574,6.222128,1,25,0.482404,21.773178,6.135406,177.71,58.132506,1.816378,0.824236,2.7,24840.5,15.667586,8.75,12.896494,38.065338,0.824236,0.744738,2.063107,4.900686,5.406635,51.786065,3.323924,1.612066,58456.123441,5.845612,0.744738,0.000544,280.858476,7.797696,9834.002172,209.25461,66.405278,24.204403,7.751496,295.275218,127.025714,73.801166,14172.590954,42080.401224,1191.205466,0.649138,3.275504,1595.943773,145.884354,104.154342,0.709,423.626902,110.893993,0.30454,84.796778,9259.359688,0.579276,1507.5,15.258917,157.491588,1.348409,2.845922,33.249604,7.984042,51.013375,3916.511526,9150.23,766.292854,4.073374,15.420956,0.353844,371.5128,39.958746,19.950272,17.238651,2623.5,9.002537,74260,74.26,1317.10001,1.79,15.258917,117.900398,1.413856,34.786874,379.796914,135,8.787292,0.384993,159.97635,0.000422,1,3.513794,7023.775878,3.602156,48.028177,0.000976,3.687552,165.244516,3.641,40159.102722,4.01591,74.83989,985.251408,2.548744,20401.178626,3.751004,96.900659,21.204672,10018.963108,0.041612,1.335852,24.830939,197.519956,8.09538,580.322562,15.258917,1093.953352,137.14136,185.708807,0.744738,5530.12594,2266.65,55.30126,14.154,14154,15.258917,8.461403,0.892567,512.919415,28.402596,2319.324391,30.191986,2.283531,6.780383,2.70057,7817936.099291,7.817936,17427.397553,3686.558936,28.335248,42.420276,3.673162,113.14,101715344221359,23127.995182,250.336665,96.900659,5252.55,374.8
1,76.986826,102.026564,129.755684,5.399962,136.97209,654.645646,654.645646,81.57118,495.749962,1.8,1.345994,11.327738,8500,1.7,1,0.377076,84.693197,2,25778.538156,33.208566,2.013288,1,73.739334,6.893003,1.610076,11.014482,5.152764,0.74301,1.333264,1.610076,1940.656732,539.996163,539.996163,98.236104,4047.964948,1.283138,90.772226,0.833333,747.837088,6.534775,3468.609906,404.997122,1971.235185,602.113946,6.210591,1,25,0.481808,21.785544,6.127642,177.71,58.19358,1.814136,0.823219,2.7,24840.5,15.67005,8.75,12.880576,38.263908,0.823219,0.74301,2.065035,4.894637,5.399962,51.78583,3.321753,1.610076,58531.137044,5.853114,0.74301,0.000544,280.511821,7.806528,9862.758086,209.556494,66.526004,24.21548,7.750797,294.821868,125.592596,73.739334,14149.552976,42105,1191.94675,0.648338,3.266805,1593.97395,145.612026,104.003933,0.709,421.606512,110.955208,0.304548,84.797834,9266.580602,0.578562,1507.5,15.184954,157.843979,1.348406,2.84241,33.208566,7.983322,50.90985,3870.273694,9150.23,767.545832,4.06236,15.430407,0.353408,370.883937,39.897026,19.826472,17.265422,2623.5,8.987758,74272.153933,74.272154,1318.58905,1.79,15.184954,117.945902,1.418164,34.810112,380.760188,135,8.772702,0.384998,160.08122,0.000428,1,3.516499,7025.073765,3.599944,48.059059,0.000952,3.67996,165.04056,3.640026,40105.203045,4.01052,74.216104,985.967438,2.544159,20360.299972,3.751024,96.777892,21.206456,10020.503182,0.041436,1.333264,24.800291,197.276164,8.079386,579.571029,15.184954,1085.248043,136.97209,185.70449,0.74301,5527.202213,2266.65,55.272022,14.154,14154,15.184954,8.44308,0.890714,512.884831,28.23611,2319.18565,30.163822,2.27975,6.7874,2.701466,7800180.909958,7.800181,17415.273492,3682.802658,28.32279,42.494108,3.6731,113.14,102950306632941,23129.964484,250.309495,96.777892,5252.55,374.8
1,76.9835,101.95,129.754724,5.411272,137.25897,653.565,653.565,81.66599,496.435,1.8,1.346684,11.351464,8500,1.7,1,0.377049,84.713387,2,25692.00171,33.278118,2.013827,1,73.772,6.892748,1.613448,11.0021,5.1563,0.744126,1.335625,1.613448,1946.75,541.127148,541.127148,98.441852,4049.975,1.278425,90.962342,0.833333,743.9,6.5316,3465.9675,405.84536,1970,602.047747,6.22285,1,25,0.482818,21.8308,6.140605,177.71,58.1975,1.817936,0.824943,2.7,24840.5,15.67,8.75,12.907554,38.224975,0.824943,0.744126,2.07382,4.904888,5.411272,51.7725,3.325,1.613448,58450,5.845,0.744126,0.000544,281.099333,7.810799,9869.475,209.71339,66.805154,24.245125,7.75082,296.114,125.49,73.772,14146.925,42105,1191.63,0.649696,3.270805,1597.312418,145.305527,104.186,0.709,420.66818,110.901,0.304275,84.8,9272.525,0.579774,1507.5,15.223145,158.1235,1.349075,2.848363,33.278118,7.983344,50.886702,3727.475,9150.23,770.4975,4.06,15.439975,0.354148,369.44975,39.8,19.7714,17.265556,2623.5,8.98705,74280,74.28,1319.170685,1.79,15.223145,117.912093,1.420192,34.83225,380.9975,135,8.800945,0.384994,160.0175,0.000424,1,3.51881,7026.567976,3.588725,48.11525,0.000941,3.68766,165.386226,3.640975,40178,4.0178,74.122,981.2475,2.544237,20424.975,3.75105,96.983335,21.20656,10035,0.041342,1.335625,24.852233,197.689345,8.065696,579.425,15.223145,1084.625,137.25897,185.651507,0.744126,5526.37,2266.65,55.2637,14.154,14154,15.223145,8.45601,0.89189,512.876,28.21635,2319.1265,30.1895,2.279058,6.789658,2.7054,7802910,7.80291,17415.275,3680.102566,28.320928,42.615296,3.6731,113.14,104202100963243,23131,250.325,96.983335,5252.55,374.8
1,76.983696,101.952346,129.754726,5.411158,137.256093,653.565,653.565,81.664626,496.348408,1.8,1.346586,11.351226,8500,1.7,1,0.37705,84.712458,2,25692.00171,33.277422,2.013804,1,73.772,6.892718,1.613414,11.002396,5.156308,0.744227,1.335532,1.613414,1946.747026,541.115808,541.115808,98.43979,4050.069874,1.278403,90.960436,0.833333,743.9,6.5316,3465.994292,405.836856,1970,602.05057,6.222875,1,25,0.482808,21.831819,6.14043,177.71,58.19747,1.817898,0.824926,2.7,24840.5,15.669734,8.75,12.907283,38.224678,0.824926,0.744227,2.073848,4.904786,5.411158,51.772768,3.325,1.613414,58450.594822,5.84506,0.744227,0.000544,281.093443,7.810686,9869.290308,209.71098,66.791967,24.244472,7.75081,296.093826,125.49,73.772,14145.858608,42105,1191.63076,0.649682,3.270829,1597.278946,145.315669,104.186079,0.709,420.668202,110.901012,0.304275,84.8,9272.376592,0.579761,1507.5,15.22228,158.119838,1.349064,2.848304,33.277422,7.983334,50.889894,3727.489466,9150.23,770.503418,4.060016,15.437541,0.35414,369.45629,39.800024,19.772149,17.264562,2623.5,8.987214,74280,74.28,1319.117198,1.79,15.22228,117.911318,1.420146,34.831682,380.99747,135,8.80146,0.384993,160.017114,0.000424,1,3.518656,7026.535642,3.588636,48.11525,0.000941,3.687606,165.38276,3.640976,40176.511312,4.017651,74.122687,981.262341,2.544366,20425.034185,3.751045,96.983456,21.208112,10035,0.041345,1.335532,24.851712,197.685202,8.065696,579.406263,15.22228,1084.625,137.256093,185.651489,0.744227,5526.348783,2266.65,55.263488,14.153999,14153.99879,15.22228,8.456153,0.891852,512.876,28.21635,2319.123272,30.188728,2.279068,6.789552,2.705056,7803094.065956,7.803094,17414.779792,3680.101346,28.319404,42.61565,3.673101,113.14,104219058187581,23131,250.325,96.983456,5252.55,374.8
1,77.020371,102.12739,130.18678,5.411064,137.253686,653.565,653.565,81.603886,495.687997,1.8,1.347408,11.351026,8500,1.7,1,0.377004,84.770392,2,25720.712107,33.276838,2.015172,1,73.78878,6.891032,1.613386,11.017556,5.127753,0.748743,1.336049,1.613386,1944.232524,541.106322,541.106322,98.438064,4058.906672,1.279898,90.958842,0.833333,744.530354,6.534437,3475.910486,405.829742,1970.607408,602.229442,6.22007,1,25,0.482799,21.854155,6.140316,177.71,58.30037,1.817866,0.824912,2.7,24840.5,15.673696,8.75,12.907057,38.343901,0.824912,0.748743,2.06846,4.9047,5.411064,51.77164,3.315122,1.613386,58693.182692,5.869318,0.748743,0.000542,281.088516,7.815878,9900.046646,209.622704,66.673014,24.230192,7.750724,296.6196,125.69585,73.78878,14152.895832,42059.936524,1192.884928,0.64967,3.264524,1597.250947,145.442355,104.080372,0.709,421.688388,111.292552,0.304452,84.797941,9276.807959,0.579751,1507.5,15.194382,158.246327,1.348862,2.848254,33.276838,7.983246,50.86773,3828.423664,9150.23,768.85939,4.069896,15.417328,0.354134,368.355917,39.762635,19.848156,17.282455,2623.5,8.99616,74307.200514,74.3072,1321.551272,1.79,15.194382,118.060004,1.420548,34.900309,381.257771,135,8.785278,0.384917,160.233744,0.000426,1,3.514214,7034.690328,3.595359,48.138396,0.00096,3.687195,165.379862,3.641,40190.482284,4.019048,73.933239,984.738582,2.547942,20352.161321,3.75121,97.004446,21.21574,10074.990876,0.041326,1.336049,24.851276,197.681737,8.06577,579.44403,15.194382,1084.087032,137.253686,186.273002,0.748743,5526.19096,2266.65,55.26191,14.154,14154,15.194382,8.430508,0.890858,512.872263,28.253542,2320.427147,30.19263,2.27974,6.794826,2.697908,7821989.961672,7.82199,17410.911759,3682.986792,28.269029,42.666244,3.67309,113.14,105597281575152,23128.803327,250.334655,97.004446,5252.55,374.8
1,76.982687,102.306959,130.832044,5.41537,137.362932,653.566911,653.566911,81.538372,497.076026,1.8,1.348326,11.360062,8500,1.7,1,0.376976,84.725864,2,25628.551806,33.303324,2.014084,1,73.702112,6.878878,1.61467,11.003033,5.103971,0.749085,1.337284,1.61467,1942.004878,541.537006,541.537006,98.516414,4076.432695,1.280109,91.031238,0.833333,744.792178,6.53291,3490.161178,406.152755,1971.260416,601.54037,6.221764,1,25,0.483184,21.815584,6.145125,177.71,58.265256,1.819312,0.825568,2.7,24840.5,15.682126,8.75,12.91733,38.335792,0.825568,0.749085,2.06968,4.908604,5.41537,51.766113,3.290112,1.61467,58710.353348,5.871036,0.749085,0.000535,281.312243,7.81089,9897.185312,209.245526,67.022538,24.216106,7.751078,297.207794,126.142868,73.702112,14148.40303,42073.612332,1192.036825,0.650188,3.255789,1598.52225,145.12571,104.096066,0.709,420.896112,111.413892,0.30462,84.798414,9274.721233,0.580212,1507.5,15.071729,159.022934,1.346858,2.85052,33.303324,7.98361,50.890312,3897.932932,9150.23,768.633954,4.071559,15.423397,0.354416,366.774182,39.63945,19.825942,17.295658,2623.5,8.998338,74355.381939,74.355382,1323.0455,1.79,15.071729,117.943696,1.420496,34.837576,381.82136,135,8.754196,0.384954,160.298314,0.00043,1,3.51577,7031.380504,3.595326,48.176612,0.000972,3.686042,165.511492,3.641214,40223.350405,4.022335,73.500782,988.061851,2.546743,20346.124106,3.751586,97.062273,21.204914,10150.180122,0.04065,1.337284,24.871057,197.839078,8.06688,580.411065,15.071729,1085.35928,137.362932,186.28924,0.749085,5526.933597,2266.65,55.269336,14.154,14154,15.071729,8.436912,0.889854,512.849822,28.243793,2318.827344,30.074608,2.282626,6.790066,2.699189,7815465.644649,7.815466,17434.321429,3679.756231,28.151022,42.649457,3.673113,113.14,108283926910503,23127.552833,250.360078,97.062273,5252.55,374.8
1,76.958094,102.310308,130.953182,5.419148,137.458748,654.208809,654.208809,81.789228,497.774837,1.8,1.34286,11.367986,8500,1.7,1,0.377048,84.765307,2,25553.571131,33.326555,2.015024,1,73.660998,6.881962,1.615796,10.970414,5.134339,0.746421,1.336528,1.615796,1941.171842,541.914754,541.914754,98.585134,4068.288356,1.280266,91.094737,0.833333,743.090738,6.536664,3482.100616,406.436066,1970.51357,601.647793,6.23286,1,25,0.48352,21.722242,6.14918,177.71,58.186166,1.820582,0.826144,2.7,24840.5,15.690613,8.75,12.92634,38.359193,0.826144,0.746421,2.069706,4.912028,5.419148,51.773942,3.284213,1.615796,58564.672472,5.856467,0.746421,0.00054,281.508472,7.810599,9899.814046,209.293936,67.20646,24.222302,7.751732,295.315362,126.645947,73.660998,14110.268671,42071.583485,1191.711158,0.650641,3.253944,1599.637296,144.940498,104.194114,0.709,420.205925,111.429986,0.3049,84.8,9276.976582,0.580617,1507.5,14.955118,159.48565,1.34566,2.852509,33.326555,7.984284,50.893676,3826.026982,9150.23,767.444562,4.06638,15.425089,0.354664,372.500361,39.730789,19.793904,17.302036,2623.5,8.99721,74377.947338,74.377948,1324.043142,1.79,14.955118,117.86463,1.418222,34.823754,381.701367,135,8.768286,0.384857,160.39473,0.000434,1,3.515747,7032.157232,3.600488,48.145466,0.000976,3.665723,165.626944,3.640706,40224.178581,4.022418,73.565218,987.903256,2.549131,20321.741713,3.751646,97.13469,21.205952,10135.260996,0.041346,1.336528,24.888406,197.97708,8.057121,580.616442,14.955118,1085.427066,137.458748,185.949582,0.746421,5526.121222,2266.65,55.261212,14.154,14154,14.955118,8.474308,0.888949,512.812051,28.232282,2318.511064,30.053199,2.283096,6.791967,2.700914,7823414.722708,7.823415,17426.976815,3679.669292,28.108665,42.648514,3.673113,113.14,108139671034879,23128.305039,250.38402,97.13469,5252.55,374.8
1,77.017649,102.395838,131.110731,5.41687,137.400966,656.819716,656.819716,82.042698,498.938255,1.8,1.334154,11.363207,8500,1.7,1,0.377064,84.863084,2,25526.824879,33.312546,2.017322,1,73.685828,6.89113,1.615118,10.965944,5.115282,0.750832,1.336944,1.615118,1944.488212,541.686952,541.686952,98.543692,4057.005704,1.277116,91.056444,0.833333,739.553544,6.544752,3456.484045,406.265214,1970.293229,602.73616,6.231416,1,25,0.483318,21.725934,6.146698,177.71,58.251148,1.819816,0.825796,2.7,24840.5,15.704086,8.75,12.920906,38.427318,0.825796,0.750832,2.067649,4.909963,5.41687,51.77948,3.29369,1.615118,58677.521775,5.867752,0.750832,0.000544,281.390135,7.816174,9923.78421,209.432391,67.30342,24.235495,7.751553,293.343712,127.12559,73.685828,14126.455898,42061.812426,1192.243512,0.650368,3.251767,1598.964864,145.050849,104.365325,0.709,420.699005,111.473484,0.305056,84.8,9287.179272,0.580373,1507.5,14.99859,159.647875,1.34683,2.85131,33.312546,7.9841,50.943356,3883.482934,9150.23,768.135992,4.061888,15.399186,0.354514,371.674006,39.868746,19.914878,17.318155,2623.5,9.000761,74413.321463,74.413322,1324.67139,1.79,14.99859,118.021088,1.417204,34.87875,381.109972,135,8.804851,0.384968,160.487618,0.000432,1,3.518384,7040.139408,3.600226,48.110102,0.00098,3.655925,165.557321,3.641533,40203.266053,4.020326,73.392756,989.185166,2.550014,20353.928223,3.751556,97.098152,21.206652,10135.637153,0.041724,1.336944,24.877944,197.893858,8.02434,581.11737,14.99859,1087.81121,137.400966,185.951173,0.750832,5526.420632,2266.65,55.264206,14.154,14154,14.99859,8.46314,0.888158,512.808583,28.217242,2319.176404,30.068698,2.284946,6.79812,2.702307,7862992.05088,7.862992,17440.817141,3684.362256,28.11476,42.681891,3.673106,113.14,107886578248619,23132.253586,250.379416,97.098152,5252.55,374.8
1,76.888599,101.967328,131.336573,5.407661,137.167394,659.491427,659.491427,82.121134,500.158245,1.8,1.326068,11.34389,8500,1.7,1,0.377023,84.702828,2,25355.882306,33.255917,2.014028,1,73.657044,6.874136,1.612372,10.957928,5.043956,0.755001,1.33588,1.612372,1937.269704,540.766125,540.766125,98.376176,4042.536817,1.275562,90.901654,0.833333,734.307216,6.54417,3427.40224,405.574594,1970.756597,602.409444,6.216456,1,25,0.482496,21.721816,6.136188,177.71,58.045894,1.816722,0.824392,2.7,24840.5,15.71011,8.75,12.898942,38.291174,0.824392,0.755001,2.062062,4.901616,5.407661,51.772344,3.291044,1.612372,58539.058255,5.853906,0.755001,0.000544,280.911793,7.802904,9906.655691,209.065504,67.534857,24.195187,7.751272,292.047706,127.478036,73.657044,14140.907757,42040.730699,1190.116752,0.649262,3.25396,1596.246743,144.633623,104.02577,0.709,419.252592,111.507157,0.305192,84.799944,9272.014339,0.579386,1507.5,15.090378,159.843401,1.34464,2.846462,33.255917,7.98381,50.797629,3841.408117,9150.23,765.628704,4.052828,15.377248,0.353912,365.234322,39.68395,20.081238,17.269068,2623.5,8.977251,74484.004622,74.484005,1327.160482,1.79,15.090378,117.886366,1.410411,34.748668,380.029938,135,8.797856,0.385,160.005228,0.000428,1,3.51152,7027.88832,3.58912,48.095197,0.00098,3.657892,165.275886,3.64169,40144.389864,4.014439,73.106664,985.28569,2.55008,20242.157634,3.75107,96.936375,21.226098,10130.80427,0.041766,1.33588,24.835653,197.557453,8.04261,580.927112,15.090378,1091.069792,137.167394,186.136668,0.755001,5525.599796,2266.65,55.255998,14.154,14154,15.090378,8.454498,0.888012,512.816465,28.177284,2319.254746,30.073006,2.277683,6.783181,2.701176,7885137.182074,7.885137,17437.440393,3672.422549,27.994656,42.505608,3.673094,113.14,108503222894482,23134.10223,250.367354,96.936375,5252.55,374.8
1,76.99745,101.97475,131.576826,5.416097,137.38137,659.494,659.494,82.1451,501.12,1.8,1.327343,11.361586,8500,1.7,1,0.377044,84.785286,2,25379.981846,33.307795,2.016545,1,73.68,6.877246,1.614887,10.977224,5.0661,0.756235,1.337125,1.614887,1945.75,541.609697,541.609697,98.529638,4049.975,1.2772,91.043458,0.833333,734.3,6.5467,3438.1,406.207273,1970,603.382548,6.22315,1,25,0.483248,21.7775,6.14638,177.71,58.2025,1.819556,0.825678,2.7,24840.5,15.712175,8.75,12.919064,38.322475,0.825678,0.756235,2.062212,4.909262,5.416097,51.7725,3.295,1.614887,58575,5.8575,0.756235,0.000544,281.350004,7.81224,9916.475,209.34362,67.549587,24.27965,7.751215,292.459,127.8,73.68,14154.975,42105,1190.795,0.650275,3.25593,1598.73682,144.669326,104.06,0.709,419.340765,111.54475,0.305265,84.7999,9288.5,0.58029,1507.5,15.14454,159.9555,1.3482,2.850904,33.307795,7.983752,50.810068,3732.475,9150.23,765.9975,4.051476,15.375,0.354464,366.39975,39.601082,20.138695,17.276988,2623.5,8.98965,74515,74.515,1337.230808,1.79,15.14454,118.063902,1.411554,34.81475,379.9975,135,8.813385,0.384968,160.15,0.00043,1,3.516387,7036.55386,3.593225,48.09275,0.000986,3.6716,165.53371,3.641625,40207,4.0207,73.09925,985.9975,2.55008,20324.975,3.75077,97.076665,21.427025,10105,0.04178,1.337125,24.874396,197.865634,8.05093,581.875,15.14454,1091.8,137.38137,186.697718,0.756235,5525.69,2266.65,55.2569,14.154,14154,15.14454,8.458275,0.88979,512.819,28.18325,2319.2915,30.116,2.275209,6.790595,2.70495,7858735,7.858735,17462.725,3674.495424,28.00759,42.522198,3.6731,113.14,110206447012517,23130.5,250.0725,97.076665,5252.55,374.8
1,76.997436,101.975044,131.574308,5.415152,137.357412,659.494,659.494,82.135214,501.006025,1.8,1.327066,11.359605,8500,1.7,1,0.37704,84.785868,2,25379.981846,33.301986,2.016549,1,73.68,6.877246,1.614606,10.977052,5.066111,0.755724,1.33699,1.614606,1945.758916,541.51525,541.51525,98.512456,4049.975,1.277033,91.027581,0.833333,734.29988,6.5467,3438.1,406.136437,1970,603.366885,6.223128,1,25,0.483164,21.770792,6.145198,177.71,58.20253,1.819239,0.825534,2.7,24840.5,15.710194,8.75,12.91681,38.322445,0.825534,0.755724,2.062179,4.908406,5.415152,51.772411,3.295,1.614606,58574.702795,5.85747,0.755724,0.000544,281.30094,7.812302,9916.373653,209.344873,67.587116,24.278814,7.751217,292.441284,127.8,73.68,14153.20855,42105,1190.793802,0.650161,3.25594,1598.458026,144.65576,104.05016,0.709,419.340765,111.543452,0.305264,84.7999,9288.422726,0.580189,1507.5,15.140022,159.94881,1.348178,2.850406,33.301986,7.983754,50.809877,3732.444982,9150.23,766.009358,4.051477,15.377011,0.354402,366.398558,39.60108,20.135312,17.276988,2623.5,8.98968,74515,74.515,1337.037516,1.79,15.140022,118.063428,1.411304,34.81475,379.99747,135,8.810264,0.384968,160.15,0.00043,1,3.516332,7036.55386,3.5932,48.09275,0.000986,3.670685,165.504842,3.641605,40207.657126,4.020766,73.10298,985.991526,2.549556,20324.677498,3.750772,97.076702,21.42442,10105,0.04178,1.33699,24.870058,197.83113,8.05093,581.83785,15.140022,1091.799792,137.357412,186.697746,0.755724,5525.664808,2266.65,55.256648,14.153999,14153.998792,15.140022,8.455594,0.889688,512.819,28.183224,2319.303747,30.113228,2.27537,6.790674,2.705118,7858705.129742,7.858705,17462.214887,3674.495424,28.00759,42.522198,3.673102,113.14,110206446976940,23130.517832,250.075145,97.076702,5252.55,374.8
1,76.976202,101.923721,131.511094,5.40108,137.000446,658.683275,658.683275,82.227981,500.145812,1.8,1.324778,11.330083,8500,1.7,1,0.37694,84.779267,2,25331.211706,33.215441,2.015966,1,73.553654,6.888478,1.61041,10.956851,5.08033,0.748992,1.33402,1.61041,1940.896021,540.107952,540.107952,98.256441,4063.247702,1.275574,90.791018,0.833333,733.987273,6.54488,3432.776544,405.080964,1970.367245,603.663558,6.205676,1,25,0.481908,21.68549,6.12798,177.71,58.152023,1.814511,0.82339,2.7,24840.5,15.72006,8.75,12.883242,38.404402,0.82339,0.748992,2.058641,4.89565,5.40108,51.771828,3.295898,1.61041,58643.98001,5.864398,0.748992,0.000546,280.569892,7.808404,9939.356936,209.339986,69.216478,24.209826,7.751732,291.481129,127.547124,73.553654,14157.053428,42063.314442,1191.237193,0.648472,3.257213,1594.303933,143.948688,103.938162,0.709,419.063568,111.548112,0.305328,83.923751,9281.307346,0.578681,1507.5,15.04018,159.954812,1.34617,2.842998,33.215441,7.984284,50.762526,3731.942555,9150.23,765.363108,4.052426,15.4,0.353481,365.948536,39.650726,20.115432,17.242922,2623.5,8.978384,74568.968741,74.568969,1345.964519,1.79,15.04018,117.923544,1.409475,34.844145,380.565604,135,8.744241,0.384934,160.220044,0.00043,1,3.515517,7027.162472,3.591362,48.055938,0.000982,3.656978,165.074727,3.641428,40103.934814,4.010394,73.322375,987.665866,2.545532,20239.064836,3.750977,96.873879,21.301214,10106.707754,0.041836,1.33402,24.805425,197.317004,8.047886,581.411904,15.04018,1092.097903,137.000446,186.93265,0.748992,5525.707948,2266.65,55.25708,14.154,14154,15.04018,8.41797,0.887355,512.810739,28.13907,2318.920564,30.087531,2.278034,6.788206,2.698304,7865676.139356,7.865676,17446.41628,3671.035467,27.91131,42.506934,3.673128,113.14,110206459447809,23128.063633,250.080514,96.873879,5252.55,374.8
1,77.057054,101.687223,131.722358,5.397568,136.91138,656.215182,656.215182,82.437022,502.198503,1.8,1.326651,11.322718,8500,1.7,1,0.376994,84.797502,2,25284.967642,33.193846,2.015918,1,73.522558,6.895324,1.609362,10.933418,5.106587,0.747596,1.333874,1.609362,1941.487822,539.756818,539.756818,98.192562,4055.24934,1.27391,90.731992,0.833333,735.297085,6.545539,3424.788527,404.817613,1970.627894,604.45204,6.195658,1,25,0.481595,21.673687,6.12383,177.71,58.154649,1.813332,0.822854,2.7,24840.5,15.728796,8.75,12.874867,38.658698,0.822854,0.747596,2.060629,4.892468,5.397568,51.773064,3.301436,1.609362,58669.11349,5.866912,0.747596,0.000542,280.387488,7.804956,9947.962426,209.33553,69.693743,24.198232,7.751882,292.05128,127.480825,73.522558,14167.667029,41964.865682,1190.770786,0.64805,3.257394,1593.267444,143.706594,103.89961,0.709,419.59346,111.589798,0.305412,83.096466,9281.478732,0.578305,1507.5,14.961914,160.22606,1.346158,2.84115,33.193846,7.984438,50.714756,3930.956007,9150.23,765.393786,4.057622,15.408098,0.353252,365.12801,39.651357,20.11865,17.252756,2623.5,8.959052,74629.449063,74.629449,1357.869454,1.79,14.961914,117.77336,1.412434,34.862929,381.097698,135,8.731083,0.38496,160.424828,0.00043,1,3.51603,7019.32956,3.589508,48.062092,0.000976,3.653224,164.967408,3.641122,40055.372165,4.005538,73.571165,988.035786,2.53589,20256.299574,3.751394,96.761484,21.2068,10108.287038,0.041194,1.333874,24.789298,197.188724,8.04365,581.219318,14.961914,1092.71144,136.91138,187.042438,0.747596,5526.451192,2266.65,55.264512,14.154,14154,14.961914,8.391546,0.886345,512.770431,28.138368,2319.224482,30.051626,2.278224,6.78854,2.695888,7846382.413752,7.846382,17445.572176,3666.432728,27.809104,42.437833,3.673096,113.14,110183422295334,23127.075606,250.012745,96.761484,5252.55,374.8
1,77.369268,101.637156,131.943572,5.386722,136.636282,654.231,654.231,82.534822,502.734782,1.8,1.322198,11.299966,8500,1.7,1,0.377058,84.824542,2,25259.880463,33.12715,2.016451,1,73.516118,6.89494,1.606129,10.921195,5.093968,0.741535,1.330306,1.606129,1942.320261,538.67228,538.67228,97.995264,4051.158906,1.273637,90.549684,0.833333,735.120526,6.535451,3418.8986,404.00421,1970.377025,604.970011,6.186552,1,25,0.480628,21.549372,6.111006,177.71,58.200464,1.809688,0.8212,2.7,24840.5,15.699954,8.75,12.848997,38.512345,0.8212,0.741535,2.05178,4.882637,5.386722,51.772306,3.301298,1.606129,58700.26175,5.870026,0.741535,0.000538,279.824103,7.804841,9956.79953,209.441383,69.074201,24.197376,7.752072,291.943823,127.323708,73.516118,14146.854298,41999.217032,1191.457578,0.646748,3.251781,1590.06608,143.387936,103.506662,0.709,419.919456,111.594364,0.304891,83.197192,9284.141221,0.577143,1507.5,14.866312,160.365357,1.345961,2.835442,33.12715,7.984634,50.652549,3951.509776,9150.23,765.719726,4.052798,15.39812,0.352542,362.4242,39.454854,19.906823,17.233504,2623.5,8.929992,74709.093739,74.709094,1353.03938,1.79,14.866312,117.759645,1.409038,34.874427,381.257586,135,8.694127,0.384974,160.502676,0.000428,1,3.515934,7009.967367,3.587766,48.066575,0.000964,3.644259,164.635938,3.641043,39982.226398,3.998223,73.410566,988.414365,2.53394,20219.035138,3.751686,96.56425,21.205332,10103.96817,0.040105,1.330306,24.739489,196.792511,8.057454,581.302429,14.866312,1093.03091,136.636282,187.009069,0.741535,5525.459292,2266.65,55.254593,14.154,14154,14.866312,8.365362,0.885299,512.773005,28.137464,2319.174152,30.026646,2.278501,6.793661,2.69399,7813127.63184,7.813128,17453.773792,3658.378782,27.810208,42.452076,3.67311,113.14,109619188593650,23127.680672,249.919896,96.56425,5252.55,374.8
